epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.731272939046224,2.73140625,5.333333333333333,37.0
1,2.704222714106242,2.562708333333333,19.666666717529296,62.66666687011719
2,2.6676546351114907,2.3938802083333335,21.666666768391927,73.33333353678385
3,2.6617597929636636,2.3498046875,23.666666768391927,68.66666687011718
4,2.6095416227976482,2.3452734375,20.333333536783854,63.333333536783854
5,2.603712428410848,2.26828125,22.666666666666668,72.33333343505859
6,2.5731432565053303,2.1226041666666666,32.0,83.33333343505859
7,2.5352043310801187,2.065657552083333,31.333333333333332,82.0
8,2.5230959701538085,2.0317447916666667,35.333333333333336,81.33333343505859
9,2.5070933787027996,2.0323697916666665,39.66666687011719,79.00000020345053
10,2.484508999188741,1.9484505208333334,42.00000010172526,88.00000010172526
11,2.4467567729949953,1.9490234375,33.66666687011719,82.33333343505859
12,2.451144682566325,1.9380859375,36.66666687011719,85.00000010172526
13,2.4820102310180663,1.8611458333333333,44.66666687011719,88.66666676839192
14,2.4710251617431642,1.9105338541666668,40.333333333333336,86.66666666666667
15,2.465664577484131,1.8115625,49.0,91.33333333333333
16,2.436954553922017,1.8891145833333334,39.66666676839193,88.00000020345053
17,2.438216911951701,1.8468229166666668,38.66666687011719,90.0
18,2.419193077087402,1.7654947916666666,50.00000010172526,89.00000020345053
19,2.4177670907974242,1.7995442708333333,45.66666687011719,89.66666676839192
20,2.374660086631775,1.7647916666666668,48.00000020345052,89.66666666666667
21,2.429554653167725,1.785859375,45.333333333333336,92.33333333333333
22,2.39088050365448,1.8417643229166667,42.00000020345052,89.33333333333333
23,2.3942206414540608,1.7558072916666667,47.333333536783854,89.66666676839192
24,2.393256950378418,1.82841796875,41.00000020345052,87.66666666666667
25,2.3564740244547524,1.74658203125,48.00000020345052,89.66666666666667
26,2.399517396291097,1.7626822916666667,46.0,89.33333333333333
27,2.4023434432347615,1.8688932291666667,36.0,82.66666687011718
28,2.428402458826701,1.7805533854166666,46.33333343505859,89.66666687011718
29,2.350401209195455,1.6409244791666666,55.00000010172526,92.00000010172526
30,2.342454868952433,1.5968619791666667,52.333333333333336,94.66666687011718
31,2.3822408437728884,1.7161393229166666,49.66666676839193,91.33333353678385
32,2.338854104677836,1.5936067708333332,50.00000010172526,92.0
33,2.369316093126933,1.560546875,58.33333343505859,94.00000020345053
34,2.352016247113546,1.6447526041666667,48.66666676839193,91.00000020345053
35,2.3310750675201417,1.56265625,54.666666666666664,92.33333353678385
36,2.3076931921641033,1.53013671875,55.666666666666664,93.33333353678385
37,2.3440034182866416,1.6251302083333334,54.00000010172526,92.33333343505859
38,2.336740196545919,1.6352734375,51.666666666666664,91.33333343505859
39,2.234849650065104,1.5275,53.00000020345052,92.66666666666667
40,2.3160336271921795,1.584609375,49.33333343505859,92.33333333333333
41,2.3356587330500287,1.5552604166666666,58.333333536783854,94.33333333333333
42,2.2686265087127686,1.4920377604166666,55.00000020345052,96.0
43,2.317153108914693,1.4041861979166668,56.66666687011719,95.66666687011718
44,2.2983418846130372,1.501796875,56.666666666666664,93.33333353678385
45,2.2367382065455117,1.4197526041666666,53.333333536783854,93.66666676839192
46,2.2800120719273886,1.4072135416666667,56.33333343505859,94.66666687011718
47,2.203511943817139,1.3696744791666666,58.333333536783854,94.33333353678385
48,2.298565562566121,1.489921875,54.333333536783854,93.33333333333333
49,2.320253235499064,1.4175716145833333,60.00000010172526,96.66666666666667
50,2.275855418841044,1.3462109375,61.666666666666664,96.33333353678385
51,2.2223754866917926,1.4142447916666667,57.333333536783854,95.00000010172526
52,2.2171335872014364,1.3735546875,60.00000010172526,95.0
53,2.268343318303426,1.4719856770833333,60.66666687011719,93.00000020345053
54,2.199127632776896,1.3345572916666666,62.66666687011719,95.33333353678385
55,2.2594947735468547,1.353359375,62.66666687011719,94.66666676839192
56,2.208210833867391,1.37744140625,60.00000020345052,92.66666666666667
57,2.1864041837056476,1.3142317708333333,60.00000010172526,95.66666687011718
58,2.2107409874598187,1.3418424479166666,56.33333343505859,95.00000020345053
59,2.203011031150818,1.3689908854166666,58.0,94.66666687011718
60,2.148321657180786,1.2969010416666666,64.33333333333333,95.66666676839192
61,2.2447054767608643,1.283515625,66.33333353678385,95.66666687011718
62,2.1770144780476888,1.2624869791666666,66.33333353678385,96.00000020345053
63,2.1432706387837728,1.35162109375,61.66666676839193,94.33333353678385
64,2.1994648424784344,1.2977473958333334,61.66666687011719,96.66666687011718
65,2.1811436080932616,1.3199674479166668,60.66666676839193,97.0
66,2.1857142162323,1.2461979166666666,61.333333333333336,97.33333353678385
67,2.1466453170776365,1.2561067708333333,65.0,95.33333343505859
68,2.1885449075698853,1.27353515625,63.00000020345052,98.0
69,2.1952660417556764,1.1941015625,67.33333353678385,97.33333333333333
70,2.1945708576838174,1.19240234375,69.66666666666667,97.33333333333333
71,2.1635133663813275,1.2504947916666667,61.333333333333336,96.33333353678385
72,2.205264948209127,1.2109309895833333,68.0,95.00000020345053
73,2.1807783619562784,1.1320833333333333,70.00000020345053,97.66666666666667
74,2.140273377100627,1.1608854166666667,64.33333343505859,95.66666687011718
75,2.1275419839223226,1.1732552083333334,64.00000020345053,95.66666676839192
76,2.162222539583842,1.2076041666666666,66.66666687011718,95.66666666666667
77,2.11584636370341,1.27166015625,60.66666676839193,93.66666666666667
78,2.1491900142033895,1.2225390625,65.66666676839192,97.00000020345053
79,2.130388944943746,1.1427734375,65.66666687011718,97.00000010172526
80,2.1551225090026858,1.163828125,68.00000010172526,97.0
81,2.1028345680236815,1.1302734375,67.0,97.33333333333333
82,2.133025571505229,1.1482356770833333,69.33333343505859,96.66666687011718
83,2.1040590683619182,1.17109375,68.66666687011718,97.33333333333333
84,2.0851194445292154,1.1302669270833334,66.00000010172526,96.33333353678385
85,2.107368261019389,1.1578645833333334,68.33333333333333,97.00000020345053
86,2.1131787427266437,1.1274869791666666,67.00000020345053,97.66666666666667
87,2.1307132562001545,1.0853515625,73.33333353678385,97.0
88,2.091353038152059,1.09564453125,69.66666676839192,97.33333333333333
89,2.1122490549087525,1.1477473958333333,69.33333343505859,96.33333353678385
90,2.0527003161112467,1.0939290364583334,67.33333353678385,97.0
91,2.116924090385437,1.242890625,65.00000020345053,94.66666666666667
92,2.125685618718465,1.11404296875,67.66666687011718,97.33333333333333
93,2.0748635450998942,1.1006901041666666,71.66666666666667,97.66666666666667
94,2.0930152336756387,1.1104231770833333,68.33333353678385,98.0
95,2.12016952196757,1.1494205729166667,68.66666687011718,97.33333333333333
96,2.0766708008448282,0.9666145833333334,72.33333343505859,97.33333333333333
97,2.047606554031372,1.0706119791666666,69.33333343505859,98.00000020345053
98,2.114241687456767,1.0610416666666667,69.00000010172526,97.33333353678385
99,2.0857812563578286,1.08064453125,70.66666676839192,98.0
100,2.087046502431234,1.0745638020833332,71.33333353678385,97.33333353678385
101,2.0838104184468587,0.9937272135416667,72.66666666666667,98.33333333333333
102,2.09277135848999,1.0416666666666667,70.00000010172526,98.66666666666667
103,2.0735591411590577,1.0515755208333333,69.33333353678385,98.33333333333333
104,2.0365210644404095,1.0523372395833333,71.0,98.66666666666667
105,2.0798180866241456,1.0970052083333333,70.33333343505859,96.66666666666667
106,2.0825097624460858,1.0590494791666667,70.0,98.33333333333333
107,2.059864713350932,1.04216796875,70.33333333333333,97.66666666666667
108,2.031357946395874,0.9967057291666667,71.00000020345053,97.66666687011718
109,2.0756245374679567,1.072724609375,70.0,96.33333333333333
110,2.0333662907282513,1.0184309895833332,70.66666687011718,98.33333333333333
111,2.053830738067627,1.0467903645833334,69.00000010172526,97.66666666666667
112,2.0402806695302327,1.0279622395833334,70.00000020345053,98.66666666666667
113,2.07023299853007,1.0694986979166667,72.33333353678385,98.0
114,1.9962646134694417,0.94392578125,71.00000020345053,97.33333353678385
115,2.0632969252268474,1.0120442708333333,72.66666676839192,98.0
116,2.0793080933888755,1.0119075520833334,72.00000010172526,96.66666687011718
117,1.983354795773824,0.97642578125,71.00000020345053,98.66666666666667
118,1.9989903704325358,1.00888671875,74.33333353678385,98.0
119,2.0000225766499837,1.02259765625,69.0,97.66666666666667
120,2.0176717376708986,0.9692936197916666,73.00000020345053,97.66666666666667
121,2.042393509546916,0.966328125,73.00000020345053,98.33333333333333
122,1.9948460165659587,0.9451953125,73.00000010172526,98.66666666666667
123,2.1038725233078,0.9809309895833334,74.33333353678385,97.33333333333333
124,2.0258695952097576,0.9615234375,72.00000020345053,98.0
125,2.0057737906773885,0.99560546875,74.0,99.0
126,2.006630252202352,0.98111328125,72.66666687011718,97.66666666666667
127,2.018946951230367,0.986171875,73.66666687011718,97.66666687011718
