epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.7768455727895103,2.7162760416666667,10.333333333333334,32.666666717529296
1,2.3949636141459147,1.1301822916666666,74.0,98.0
2,1.7282350238164266,0.441318359375,88.66666666666667,99.0
3,1.528478929201762,0.33728352864583333,91.33333333333333,100.0
4,1.5024571617444356,0.4007421875,92.66666666666667,100.0
5,1.4889538518587748,0.39029134114583336,90.0,100.0
6,1.4894363776842754,0.3133984375,93.33333333333333,100.0
7,1.5443592524528504,0.4859716796875,90.0,99.33333333333333
8,1.6198088502883912,0.4266764322916667,89.66666666666667,99.66666666666667
9,1.6412867387135823,0.48453938802083335,90.33333333333333,99.66666666666667
10,1.6210530535380046,0.5171028645833333,87.33333333333333,99.66666666666667
11,1.6887873713175456,0.4604296875,91.0,99.33333333333333
12,1.654739313920339,0.5791048177083333,88.66666666666667,99.33333333333333
13,1.6955418888727825,0.5751204427083333,86.66666666666667,98.66666666666667
14,1.7078489621480306,0.5898551432291667,83.66666666666667,98.33333333333333
15,1.8687926689783732,0.653515625,87.00000020345053,99.0
16,1.874534797668457,0.77509765625,80.33333333333333,98.66666666666667
17,1.8271635182698567,0.6055859375,88.00000010172526,99.33333333333333
18,1.8671048927307128,0.7797102864583333,81.33333333333333,98.66666666666667
19,1.7745146425565084,0.729140625,85.0,98.66666666666667
20,2.005763286749522,0.64638671875,83.66666676839192,99.33333333333333
21,1.8748291571935018,0.9086458333333334,74.00000010172526,98.66666666666667
22,1.9579233161608378,0.8462060546875,76.66666666666667,98.66666666666667
23,1.910804147720337,0.7493098958333333,82.66666687011718,99.66666666666667
24,2.0114747858047486,0.9803841145833333,71.66666687011718,96.66666687011718
25,2.1102218119303386,1.1110546875,72.00000010172526,96.66666687011718
26,2.111959023475647,0.9264973958333333,81.66666666666667,97.66666666666667
27,2.061089194615682,0.98966796875,71.66666676839192,97.33333333333333
28,2.0357545725504558,0.9882747395833333,75.00000010172526,96.00000020345053
29,2.014034169514974,1.0957552083333333,66.66666687011718,96.33333333333333
30,2.078829941749573,0.9734895833333334,77.00000010172526,99.33333333333333
31,1.9803228823343912,0.8579427083333333,80.66666666666667,97.33333333333333
32,2.0016968647638955,1.026728515625,70.33333333333333,98.0
33,1.994878764152527,0.8512109375,79.00000020345053,98.33333333333333
34,2.0231908814112347,0.7633170572916667,83.66666687011718,98.66666666666667
35,1.9442724577585857,0.7966015625,79.00000010172526,97.66666687011718
36,1.9409626134236653,0.6647102864583333,84.66666666666667,98.66666666666667
37,1.9303009128570556,0.8042838541666667,81.33333353678385,97.33333343505859
38,1.9952505540847778,0.6883072916666667,80.66666687011718,99.66666666666667
39,2.020663785934448,0.8733463541666666,79.66666687011718,98.33333333333333
40,2.00799400806427,0.872529296875,78.0,99.0
41,2.063295704523722,0.9306282552083334,75.0,98.33333333333333
42,1.993525842030843,0.9607486979166666,73.66666687011718,97.0
43,1.9789514780044555,1.0121809895833334,72.33333333333333,97.33333333333333
44,2.000530430475871,0.8057747395833333,76.33333333333333,98.00000020345053
45,1.967660484313965,1.0054166666666666,73.66666687011718,97.66666666666667
46,1.9713701995213826,0.845625,77.66666666666667,98.33333353678385
47,2.032472677230835,1.1096809895833333,68.33333353678385,96.0
48,2.1535012515385947,0.9410546875,76.00000010172526,98.0
